ID	mz	accession	name	expMass	calcMass	delta	adduct	adductFromExp	charge	chemical_formula
476	173.092630738606	C02956	7beta-Hydroxysteroid	276.246457477212	276.2453	4.190034045894793	[M+2Cl]2-	0	-2.0	C19H32O
476	173.092630738606	C03072	3alpha-Hydroxysteroid	276.246457477212	276.2453	4.190034045894793	[M+2Cl]2-	0	-2.0	C19H32O
476	173.092630738606	C14254	5alpha-Androstan-17beta-ol	276.246457477212	276.2453	4.190034045894793	[M+2Cl]2-	0	-2.0	C19H32O
476	173.092630738606	C15638	3-Androstanol	276.246457477212	276.2453	4.190034045894793	[M+2Cl]2-	0	-2.0	C19H32O
476	173.092630738606	C07790	Phenindamine	261.14986010790903	261.1518	-7.42821642793674	[2M-3H]3-	0	-3.0	C19H19N
477	173.103463910762	C00062	L-Arginine	174.110739910762	174.1117	-5.514214369399647	[M-H]-	0	-1.0	C6H14N4O2
477	173.103463910762	C00792	D-Arginine	174.110739910762	174.1117	-5.514214369399647	[M-H]-	0	-1.0	C6H14N4O2
477	173.103463910762	C02385	Amino_acid(Arg-)	174.110739910762	174.1117	-5.514214369399647	[M-H]-	0	-1.0	C6H14N4O2
478	173.103759815398	C00062	L-Arginine	174.111035815398	174.1117	-3.814704020556307	[M-H]-	0	-1.0	C6H14N4O2
478	173.103759815398	C00792	D-Arginine	174.111035815398	174.1117	-3.814704020556307	[M-H]-	0	-1.0	C6H14N4O2
478	173.103759815398	C02385	Amino_acid(Arg-)	174.111035815398	174.1117	-3.814704020556307	[M-H]-	0	-1.0	C6H14N4O2
485	174.039761560509	C01042	N-Acetyl-L-aspartate	175.04703756050898	175.0481	-6.069414583890714	[M-H]-	0	-1.0	C6H9NO5
485	174.039761560509	C01045	N-Formyl-L-glutamate	175.04703756050898	175.0481	-6.069414583890714	[M-H]-	0	-1.0	C6H9NO5
485	174.039761560509	C05520	2-Amino-3-oxoadipate	175.04703756050898	175.0481	-6.069414583890714	[M-H]-	0	-1.0	C6H9NO5
485	174.039761560509	C02222	2-Maleylacetate	158.020490560509	158.0215	-6.387988286493064	[M-2H+NH4]-	0	-1.0	C6H6O5
485	174.039761560509	C02501	2-Hydroxymuconate	158.020490560509	158.0215	-6.387988286493064	[M-2H+NH4]-	0	-1.0	C6H6O5
485	174.039761560509	C03453	gamma-Oxalocrotonate	158.020490560509	158.0215	-6.387988286493064	[M-2H+NH4]-	0	-1.0	C6H6O5
485	174.039761560509	C03676	3-Hydroxy-cis,cis-muconate	158.020490560509	158.0215	-6.387988286493064	[M-2H+NH4]-	0	-1.0	C6H6O5
485	174.039761560509	C06035	4-Methylene-2-oxoglutarate	158.020490560509	158.0215	-6.387988286493064	[M-2H+NH4]-	0	-1.0	C6H6O5
485	174.039761560509	C20901	5-(Dihydroxymethyl)furan-2-carboxylate	158.020490560509	158.0215	-6.387988286493064	[M-2H+NH4]-	0	-1.0	C6H6O5
487	174.075956569332	C10851	Calystegin_B2	175.08323256933198	175.0845	-7.238965573813066	[M-H]-	0	-1.0	C7H13NO4
487	174.075956569332	C02631	2-Isopropylmaleate	158.056685569332	158.0579	-7.6834544049995435	[M-2H+NH4]-	0	-1.0	C7H10O4
487	174.075956569332	C04670	(1S,4S)-4-Hydroxy-3-oxocyclohexane-1-carboxylate	158.056685569332	158.0579	-7.6834544049995435	[M-2H+NH4]-	0	-1.0	C7H10O4
487	174.075956569332	C04815	5-D-(5/6)-5-C-(Hydroxymethyl)-2,6-dihydroxycyclohex-2-en-1-one	158.056685569332	158.0579	-7.6834544049995435	[M-2H+NH4]-	0	-1.0	C7H10O4
487	174.075956569332	C05126	Dimethyl_citraconate	158.056685569332	158.0579	-7.6834544049995435	[M-2H+NH4]-	0	-1.0	C7H10O4
496	175.02362053495	C00072	Ascorbate	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C02670	D-Glucuronolactone	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C03217	2-Hydroxy-3-oxoadipate	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C03289	L-xylo-Hexulonolactone	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C03387	D-Glucurono-6,2-lactone	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C04053	5-Dehydro-4-deoxy-D-glucuronate	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C04471	(4S,5S)-4,5-Dihydroxy-2,6-dioxohexanoate	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C06033	Parapyruvate	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C06430	D-Galacturonolactone	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C06440	2-Dehydro-D-glucono-1,5-lactone	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C19806	Propane-1,2,3-tricarboxylate	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C20364	Erythorbic_acid	176.03089653495	176.0321	-6.836622695664273	[M-H]-	0	-1.0	C6H8O6
496	175.02362053495	C08485	2-(4-Methoxyphenethyl)chromone	280.1084370699	280.1099	-5.222700447181587	[M+2Cl]2-	0	-2.0	C18H16O3
496	175.02362053495	C15191	(2-Isopropyl-1-benzofuran-3-yl)(4-hydroxyphenyl)methanone	280.1084370699	280.1099	-5.222700447181587	[M+2Cl]2-	0	-2.0	C18H16O3
496	175.02362053495	C14799	(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic_acid	264.04634480242504	264.0456	2.820734089341757	[2M-3H]3-	0	-3.0	C13H12O4S
497	175.023628606166	C00072	Ascorbate	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C02670	D-Glucuronolactone	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C03217	2-Hydroxy-3-oxoadipate	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C03289	L-xylo-Hexulonolactone	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C03387	D-Glucurono-6,2-lactone	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C04053	5-Dehydro-4-deoxy-D-glucuronate	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C04471	(4S,5S)-4,5-Dihydroxy-2,6-dioxohexanoate	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C06033	Parapyruvate	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C06430	D-Galacturonolactone	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C06440	2-Dehydro-D-glucono-1,5-lactone	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C19806	Propane-1,2,3-tricarboxylate	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C20364	Erythorbic_acid	176.030904606166	176.0321	-6.79077187640275	[M-H]-	0	-1.0	C6H8O6
497	175.023628606166	C08485	2-(4-Methoxyphenethyl)chromone	280.108453212332	280.1099	-5.16507152366745	[M+2Cl]2-	0	-2.0	C18H16O3
497	175.023628606166	C15191	(2-Isopropyl-1-benzofuran-3-yl)(4-hydroxyphenyl)methanone	280.108453212332	280.1099	-5.16507152366745	[M+2Cl]2-	0	-2.0	C18H16O3
497	175.023628606166	C14799	(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic_acid	264.046356909249	264.0456	2.8665853513502078	[2M-3H]3-	0	-3.0	C13H12O4S
498	175.045855811953	C00499	Allantoate	176.053131811953	176.0546	-8.339390433418554	[M-H]-	0	-1.0	C4H8N4O4
499	175.06039078918	C02123	3-Propylmalate	176.06766678917998	176.0685	-4.732310549696869	[M-H]-	0	-1.0	C7H12O5
499	175.06039078918	C02504	alpha-Isopropylmalate	176.06766678917998	176.0685	-4.732310549696869	[M-H]-	0	-1.0	C7H12O5
499	175.06039078918	C03328	(R)-2-(n-Propyl)-malate	176.06766678917998	176.0685	-4.732310549696869	[M-H]-	0	-1.0	C7H12O5
499	175.06039078918	C04411	(2R,3S)-3-Isopropylmalate	176.06766678917998	176.0685	-4.732310549696869	[M-H]-	0	-1.0	C7H12O5
499	175.06039078918	C05994	2-Propylmalate	176.06766678917998	176.0685	-4.732310549696869	[M-H]-	0	-1.0	C7H12O5
499	175.06039078918	C21371	Validone	176.06766678917998	176.0685	-4.732310549696869	[M-H]-	0	-1.0	C7H12O5
500	175.06018106118	C02123	3-Propylmalate	176.06745706118	176.0685	-5.923483303410953	[M-H]-	0	-1.0	C7H12O5
500	175.06018106118	C02504	alpha-Isopropylmalate	176.06745706118	176.0685	-5.923483303410953	[M-H]-	0	-1.0	C7H12O5
500	175.06018106118	C03328	(R)-2-(n-Propyl)-malate	176.06745706118	176.0685	-5.923483303410953	[M-H]-	0	-1.0	C7H12O5
500	175.06018106118	C04411	(2R,3S)-3-Isopropylmalate	176.06745706118	176.0685	-5.923483303410953	[M-H]-	0	-1.0	C7H12O5
500	175.06018106118	C05994	2-Propylmalate	176.06745706118	176.0685	-5.923483303410953	[M-H]-	0	-1.0	C7H12O5
500	175.06018106118	C21371	Validone	176.06745706118	176.0685	-5.923483303410953	[M-H]-	0	-1.0	C7H12O5
500	175.06018106118	C10427	1'-Acetoxyeugenol_acetate	264.10118559177005	264.0998	5.2464703495843965	[2M-3H]3-	0	-3.0	C14H16O5
500	175.06018106118	C17226	2-(6'-Methylthio)hexylmalic_acid	264.10118559177005	264.1031	-7.248715482462232	[2M-3H]3-	0	-3.0	C11H20O5S
500	175.06018106118	C17227	3-(6'-Methylthio)hexylmalic_acid	264.10118559177005	264.1031	-7.248715482462232	[2M-3H]3-	0	-3.0	C11H20O5S
501	175.071237453147	C19719	D-Alanyl-D-serine	176.078513453147	176.0797	-6.7386919276107395	[M-H]-	0	-1.0	C6H12N2O4
501	175.071237453147	C21397	Ethylenediamine-N,N'-diacetic_acid	176.078513453147	176.0797	-6.7386919276107395	[M-H]-	0	-1.0	C6H12N2O4
501	175.071237453147	C00651	4-Methylene-L-glutamate	159.051966453147	159.0532	-7.755561365638315	[M-2H+NH4]-	0	-1.0	C6H9NO4
501	175.071237453147	C03623	N-Methyl-2-oxoglutaramate	159.051966453147	159.0532	-7.755561365638315	[M-2H+NH4]-	0	-1.0	C6H9NO4
501	175.071237453147	C04867	Juvenile_hormone_II	280.203670906294	280.2038	-0.4607136162802037	[M+2Cl]2-	0	-2.0	C17H28O3
501	175.071237453147	C20388	12(S)-HHT	280.203670906294	280.2038	-0.4607136162802037	[M+2Cl]2-	0	-2.0	C17H28O3
501	175.071237453147	C20992	Juvenile_hormone_I_acid	280.203670906294	280.2038	-0.4607136162802037	[M+2Cl]2-	0	-2.0	C17H28O3
502	175.096768101261	C11917	L-Cladinose	176.104044101261	176.1049	-4.860164248640387	[M-H]-	0	-1.0	C8H16O4
502	175.096768101261	C18744	Metaldehyde	176.104044101261	176.1049	-4.860164248640387	[M-H]-	0	-1.0	C8H16O4
506	175.958812784231	C06637	1-Chloro-2,2-bis(4'-chlorophenyl)ethylene	281.97882156846197	281.977	6.45998950975354	[M+2Cl]2-	0	-2.0	C14H9Cl3
508	176.055544685097	C06034	4-Hydroxy-4-methylglutamate	177.062820685097	177.0637	-4.966093575458142	[M-H]-	0	-1.0	C6H11NO5
508	176.055544685097	C17576	3-Keto-scyllo-inosamine	177.062820685097	177.0637	-4.966093575458142	[M-H]-	0	-1.0	C6H11NO5
508	176.055544685097	C20844	(2Z,4S,5R)-2-Amino-4,5,6-trihydroxyhex-2-enoate	177.062820685097	177.0637	-4.966093575458142	[M-H]-	0	-1.0	C6H11NO5
508	176.055544685097	C20845	(4S,5R)-4,5,6-Trihydroxy-2-iminohexanoate	177.062820685097	177.0637	-4.966093575458142	[M-H]-	0	-1.0	C6H11NO5
508	176.055544685097	C00322	2-Oxoadipate	160.036273685097	160.0372	-5.788122405364947	[M-2H+NH4]-	0	-1.0	C6H8O5
508	176.055544685097	C00846	3-Oxoadipate	160.036273685097	160.0372	-5.788122405364947	[M-2H+NH4]-	0	-1.0	C6H8O5
508	176.055544685097	C04287	3D-3,5/4-Trihydroxycyclohexane-1,2-dione	160.036273685097	160.0372	-5.788122405364947	[M-2H+NH4]-	0	-1.0	C6H8O5
508	176.055544685097	C06891	D-2,3-Diketo_4-deoxy-epi-inositol	160.036273685097	160.0372	-5.788122405364947	[M-2H+NH4]-	0	-1.0	C6H8O5
508	176.055544685097	C16159	2-Formylglutarate	160.036273685097	160.0372	-5.788122405364947	[M-2H+NH4]-	0	-1.0	C6H8O5
508	176.055544685097	C20781	2,4-Diketo-3-deoxy-L-fuconate	160.036273685097	160.0372	-5.788122405364947	[M-2H+NH4]-	0	-1.0	C6H8O5
508	176.055544685097	C19039	Malonoben	282.172285370194	282.1732	-3.241377303034239	[M+2Cl]2-	0	-2.0	C18H22N2O
510	176.935051118699	C00013	Diphosphate	177.94232711869898	177.9432	-4.9053928501150965	[M-H]-	0	-1.0	H4P2O7
514	177.039554650782	C00198	D-Glucono-1,5-lactone	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C00204	2-Dehydro-3-deoxy-D-gluconate	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C00273	5-Dehydro-D-fructose	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C00691	2,4,6/3,5-Pentahydroxycyclohexanone	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C01040	L-Gulono-1,4-lactone	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C01115	L-Galactono-1,4-lactone	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C01216	2-Dehydro-3-deoxy-D-galactonate	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C02669	D-Galactono-1,5-lactone	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C02692	Hexose-1,5-lactone	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C02779	2-Dehydro-D-glucose	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C03107	D-Glucono-1,4-lactone	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C03269	D-galacto-Hexodialdose	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C03383	D-Galactono-1,4-lactone	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C03926	3-Dehydro-2-deoxy-D-gluconate	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C05394	3-Keto-beta-D-galactose	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C05410	Gulono-1,4-lactone	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C06892	2-Deoxy-5-keto-D-gluconic_acid	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C16737	5-Deoxy-D-glucuronate	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C17577	myo-Inosose-5	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C19679	L-Sorbosone	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C20251	1-Keto-D-chiro-inositol	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C20680	2-Dehydro-3-deoxy-L-galactonate	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C20903	3,6-Anhydro-L-galactonate	178.046830650782	178.0477	-4.882675923322662	[M-H]-	0	-1.0	C6H10O6
514	177.039554650782	C09061	Allogibberic_acid	284.140305301564	284.1412	-3.1487810849452353	[M+2Cl]2-	0	-2.0	C18H20O3
514	177.039554650782	C14441	16-Ketoestrone	284.140305301564	284.1412	-3.1487810849452353	[M+2Cl]2-	0	-2.0	C18H20O3
514	177.039554650782	C14740	alpha,alpha'-Diethyl-3,4,4'-stilbenetriol	284.140305301564	284.1412	-3.1487810849452353	[M+2Cl]2-	0	-2.0	C18H20O3
514	177.039554650782	C20430	(+)-Larreatricin	284.140305301564	284.1412	-3.1487810849452353	[M+2Cl]2-	0	-2.0	C18H20O3
514	177.039554650782	C07318	Sulfisoxazole	267.070245976173	267.0678	9.158633773975508	[2M-3H]3-	0	-3.0	C11H13N3O3S
515	177.091392982413	C10454	Methyleugenol	178.098668982413	178.0994	-4.104548286038855	[M-H]-	0	-1.0	C11H14O2
515	177.091392982413	C10478	Methylisoeugenol	178.098668982413	178.0994	-4.104548286038855	[M-H]-	0	-1.0	C11H14O2
515	177.091392982413	C14535	4-t-Butylbenzoic_acid	178.098668982413	178.0994	-4.104548286038855	[M-H]-	0	-1.0	C11H14O2
515	177.091392982413	C14709	1,1-Dimethylethyl_benzoate	178.098668982413	178.0994	-4.104548286038855	[M-H]-	0	-1.0	C11H14O2
515	177.091392982413	C17663	3-Phenylpropyl_acetate	178.098668982413	178.0994	-4.104548286038855	[M-H]-	0	-1.0	C11H14O2
515	177.091392982413	C17665	2-Phenylpropyl_acetate	178.098668982413	178.0994	-4.104548286038855	[M-H]-	0	-1.0	C11H14O2
515	177.091392982413	C17666	1-Phenylpropyl_acetate	178.098668982413	178.0994	-4.104548286038855	[M-H]-	0	-1.0	C11H14O2
515	177.091392982413	C17782	3,5-Dimethoxyallylbenzene	178.098668982413	178.0994	-4.104548286038855	[M-H]-	0	-1.0	C11H14O2
515	177.091392982413	C10137	Codonopsine	267.1480034736195	267.1471	3.381933097808346	[2M-3H]3-	0	-3.0	C14H21NO4
515	177.091392982413	C11077	Diethofencarb	267.1480034736195	267.1471	3.381933097808346	[2M-3H]3-	0	-3.0	C14H21NO4
518	178.026144456863	C14700	2-Chloro-1,1,2-trifluoroethyl_ethyl_ether	162.006873456863	162.0059	6.008774143372379	[M-2H+NH4]-	0	-1.0	C4H6ClF3O
525	179.000535487097	C00974	Dihydrokaempferol	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C01378	Fustin	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C05631	Eriodictyol	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C08724	Okanin	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C09277	Micromelin	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C10060	3,5-Dimethoxy-1,6-dihydroxyxanthone	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C10064	Gentiacaulein	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C10083	2-O-Methylswertianin	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C10091	Swerchirin	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C10415	(+-)-Dalbergioidin	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C12631	2-Hydroxy-2,3-dihydrogenistein	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C15525	Eriodictyol_chalcone	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C16233	2,6,7,4'-Tetrahydroxyisoflavanone	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C16940	Carthamidin	288.062266974194	288.0634	-3.9332515202704994	[M+2Cl]2-	0	-2.0	C15H12O6
525	179.000535487097	C05699	L-Selenocystathionine	270.0117172306455	270.0119	-0.676893701810071	[2M-3H]3-	0	-3.0	C7H14N2O4Se
525	179.000535487097	C04286	3,5-Dinitro-4-hydroxyphenylpyruvate	270.0117172306455	270.0124	-2.5286592560636003	[2M-3H]3-	0	-3.0	C9H6N2O8
527	179.03726323237	C03089	5-Methylthio-D-ribose	180.04453923237	180.0456	-5.891660945939727	[M-H]-	0	-1.0	C6H12O4S
527	179.03726323237	C09942	Karwinaphthol_B	288.13572246474	288.1362	-1.6573247650273017	[M+2Cl]2-	0	-2.0	C17H20O4
527	179.03726323237	C11166	SDS	288.13572246474	288.1371	-4.780832665985445	[M+2Cl]2-	0	-2.0	C12H25O4S.
527	179.03726323237	C17238	S-(Hydroxyphenylacetothiohydroximoyl)-L-cysteine	270.066808848555	270.0674	-2.1889033811843035	[2M-3H]3-	0	-3.0	C11H14N2O4S
527	179.03726323237	C18281	10-Oxabenzo[def]chrysen-9-one	270.066808848555	270.0681	-4.780836555677881	[2M-3H]3-	0	-3.0	C19H10O2
528	179.037141202874	C03089	5-Methylthio-D-ribose	180.044417202874	180.0456	-6.56943088865325	[M-H]-	0	-1.0	C6H12O4S
528	179.037141202874	C09942	Karwinaphthol_B	288.135478405748	288.1362	-2.504351247627002	[M+2Cl]2-	0	-2.0	C17H20O4
528	179.037141202874	C11166	SDS	288.135478405748	288.1371	-5.62785650288685	[M+2Cl]2-	0	-2.0	C12H25O4S.
528	179.037141202874	C15296	4,4'-Dinitrostilbene	270.06662580431106	270.0641	9.352610402724869	[2M-3H]3-	0	-3.0	C14H10N2O4
528	179.037141202874	C21410	(5aS)-5,5a-Dihydrophenazine-1,6-dicarboxylate	270.06662580431106	270.0641	9.352610402724869	[2M-3H]3-	0	-3.0	C14H10N2O4
528	179.037141202874	C17238	S-(Hydroxyphenylacetothiohydroximoyl)-L-cysteine	270.06662580431106	270.0674	-2.866675833372536	[2M-3H]3-	0	-3.0	C11H14N2O4S
528	179.037141202874	C18281	10-Oxabenzo[def]chrysen-9-one	270.06662580431106	270.0681	-5.458607251121364	[2M-3H]3-	0	-3.0	C19H10O2
529	179.034379990419	C01179	3-(4-Hydroxyphenyl)pyruvate	180.041655990419	180.0423	-3.5769904128595673	[M-H]-	0	-1.0	C9H8O4
529	179.034379990419	C01197	Caffeate	180.041655990419	180.0423	-3.5769904128595673	[M-H]-	0	-1.0	C9H8O4
529	179.034379990419	C01405	Aspirin	180.041655990419	180.0423	-3.5769904128595673	[M-H]-	0	-1.0	C9H8O4
529	179.034379990419	C01481	Caffeate	180.041655990419	180.0423	-3.5769904128595673	[M-H]-	0	-1.0	C9H8O4
529	179.034379990419	C05350	2-Hydroxy-3-(4-hydroxyphenyl)propenoate	180.041655990419	180.0423	-3.5769904128595673	[M-H]-	0	-1.0	C9H8O4
529	179.034379990419	C12623	trans-2,3-Dihydroxycinnamate	180.041655990419	180.0423	-3.5769904128595673	[M-H]-	0	-1.0	C9H8O4
530	179.033707475715	C01179	3-(4-Hydroxyphenyl)pyruvate	180.040983475715	180.0423	-7.312305413874322	[M-H]-	0	-1.0	C9H8O4
530	179.033707475715	C01197	Caffeate	180.040983475715	180.0423	-7.312305413874322	[M-H]-	0	-1.0	C9H8O4
530	179.033707475715	C01405	Aspirin	180.040983475715	180.0423	-7.312305413874322	[M-H]-	0	-1.0	C9H8O4
530	179.033707475715	C01481	Caffeate	180.040983475715	180.0423	-7.312305413874322	[M-H]-	0	-1.0	C9H8O4
530	179.033707475715	C05350	2-Hydroxy-3-(4-hydroxyphenyl)propenoate	180.040983475715	180.0423	-7.312305413874322	[M-H]-	0	-1.0	C9H8O4
530	179.033707475715	C12623	trans-2,3-Dihydroxycinnamate	180.040983475715	180.0423	-7.312305413874322	[M-H]-	0	-1.0	C9H8O4
530	179.033707475715	C17720	Difenpiramide	288.12861095143	288.1263	8.02061953383076	[M+2Cl]2-	0	-2.0	C19H16N2O
530	179.033707475715	C07905	Leflunomide	270.0614752135725	270.0616	-0.4620665339958538	[2M-3H]3-	0	-3.0	C12H9F3N2O2
530	179.033707475715	C15296	4,4'-Dinitrostilbene	270.0614752135725	270.0641	-9.719123820882158	[2M-3H]3-	0	-3.0	C14H10N2O4
530	179.033707475715	C21410	(5aS)-5,5a-Dihydrophenazine-1,6-dicarboxylate	270.0614752135725	270.0641	-9.719123820882158	[2M-3H]3-	0	-3.0	C14H10N2O4
531	179.033670206743	C01179	3-(4-Hydroxyphenyl)pyruvate	180.040946206743	180.0423	-7.519306613002825	[M-H]-	0	-1.0	C9H8O4
531	179.033670206743	C01197	Caffeate	180.040946206743	180.0423	-7.519306613002825	[M-H]-	0	-1.0	C9H8O4
531	179.033670206743	C01405	Aspirin	180.040946206743	180.0423	-7.519306613002825	[M-H]-	0	-1.0	C9H8O4
531	179.033670206743	C01481	Caffeate	180.040946206743	180.0423	-7.519306613002825	[M-H]-	0	-1.0	C9H8O4
531	179.033670206743	C05350	2-Hydroxy-3-(4-hydroxyphenyl)propenoate	180.040946206743	180.0423	-7.519306613002825	[M-H]-	0	-1.0	C9H8O4
531	179.033670206743	C12623	trans-2,3-Dihydroxycinnamate	180.040946206743	180.0423	-7.519306613002825	[M-H]-	0	-1.0	C9H8O4
531	179.033670206743	C17720	Difenpiramide	288.128536413486	288.1263	7.761920678545052	[M+2Cl]2-	0	-2.0	C19H16N2O
531	179.033670206743	C07905	Leflunomide	270.06141931011456	270.0616	-0.6690691510371456	[2M-3H]3-	0	-3.0	C12H9F3N2O2
531	179.033670206743	C15296	4,4'-Dinitrostilbene	270.06141931011456	270.0641	-9.926124521687479	[2M-3H]3-	0	-3.0	C14H10N2O4
531	179.033670206743	C21410	(5aS)-5,5a-Dihydrophenazine-1,6-dicarboxylate	270.06141931011456	270.0641	-9.926124521687479	[2M-3H]3-	0	-3.0	C14H10N2O4
532	179.055198591388	C00031	D-Glucose	180.063	180.0634	-2.2214397818395	[M-H]-	1	-1.0	C6H12O6
