ID	mz	accession	name	expMass	calcMass	delta	adduct	adductFromExp	charge	chemical_formula
1922	251.069149831686	C09312	Seselin	228.079931831686	228.0786	5.839354003410494	[M+Na]+	0	1.0	C14H12O3
1922	251.069149831686	C09314	Trioxsalen	228.079931831686	228.0786	5.839354003410494	[M+Na]+	0	1.0	C14H12O3
1922	251.069149831686	C09317	Xanthyletin	228.079931831686	228.0786	5.839354003410494	[M+Na]+	0	1.0	C14H12O3
1922	251.069149831686	C09925	5,6-Dehydrokawain	228.079931831686	228.0786	5.839354003410494	[M+Na]+	0	1.0	C14H12O3
1922	251.069149831686	C14285	2-Hydroxy-4-methoxybenzophenone	228.079931831686	228.0786	5.839354003410494	[M+Na]+	0	1.0	C14H12O3
1922	251.069149831686	C14393	Benzylparaben	228.079931831686	228.0786	5.839354003410494	[M+Na]+	0	1.0	C14H12O3
1922	251.069149831686	C15196	3,4-Dihydro-8,9-dihydroxy-1(2H)-anthracenone	228.079931831686	228.0786	5.839354003410494	[M+Na]+	0	1.0	C14H12O3
1922	251.069149831686	C19538	4,4',6-Trimethylangelicin	228.079931831686	228.0786	5.839354003410494	[M+Na]+	0	1.0	C14H12O3
1922	251.069149831686	C20790	7-Deoxyloganetin	212.105991831686	212.1049	5.147602370390059	[M+K]+	0	1.0	C11H16O4
1922	251.069149831686	C14617	Chrysoidine_free_base	212.105991831686	212.1062	-0.9814343663852704	[M+K]+	0	1.0	C12H12N4
1922	251.069149831686	C19254	MeIQ	212.105991831686	212.1062	-0.9814343663852704	[M+K]+	0	1.0	C12H12N4
1922	251.069149831686	C07770	Sulbactam	233.03532683168598	233.0358	-2.0304533209766387	[M+NH4]+	0	1.0	C8H11NO5S
1922	251.069149831686	C13690	Dopamine_3-O-sulfate	233.03532683168598	233.0358	-2.0304533209766387	[M+NH4]+	0	1.0	C8H11NO5S
1922	251.069149831686	C13691	Dopamine_4-O-sulfate	233.03532683168598	233.0358	-2.0304533209766387	[M+NH4]+	0	1.0	C8H11NO5S
1923	251.069333807105	C00669	gamma-L-Glutamyl-L-cysteine	250.06205780710502	250.0623	-0.9685302221604738	[M+H]+	0	1.0	C8H14N2O5S
1923	251.069333807105	C03582	Resveratrol	228.08011580710502	228.0786	6.645985660304405	[M+Na]+	0	1.0	C14H12O3
1923	251.069333807105	C09312	Seselin	228.08011580710502	228.0786	6.645985660304405	[M+Na]+	0	1.0	C14H12O3
1923	251.069333807105	C09314	Trioxsalen	228.08011580710502	228.0786	6.645985660304405	[M+Na]+	0	1.0	C14H12O3
1923	251.069333807105	C09317	Xanthyletin	228.08011580710502	228.0786	6.645985660304405	[M+Na]+	0	1.0	C14H12O3
1923	251.069333807105	C09925	5,6-Dehydrokawain	228.08011580710502	228.0786	6.645985660304405	[M+Na]+	0	1.0	C14H12O3
1923	251.069333807105	C14285	2-Hydroxy-4-methoxybenzophenone	228.08011580710502	228.0786	6.645985660304405	[M+Na]+	0	1.0	C14H12O3
1923	251.069333807105	C14393	Benzylparaben	228.08011580710502	228.0786	6.645985660304405	[M+Na]+	0	1.0	C14H12O3
1923	251.069333807105	C15196	3,4-Dihydro-8,9-dihydroxy-1(2H)-anthracenone	228.08011580710502	228.0786	6.645985660304405	[M+Na]+	0	1.0	C14H12O3
1923	251.069333807105	C19538	4,4',6-Trimethylangelicin	228.08011580710502	228.0786	6.645985660304405	[M+Na]+	0	1.0	C14H12O3
1923	251.069333807105	C20790	7-Deoxyloganetin	212.10617580710502	212.1049	6.014981761531159	[M+K]+	0	1.0	C11H16O4
1923	251.069333807105	C14617	Chrysoidine_free_base	212.10617580710502	212.1062	-0.11406029141695834	[M+K]+	0	1.0	C12H12N4
1923	251.069333807105	C19254	MeIQ	212.10617580710502	212.1062	-0.11406029141695834	[M+K]+	0	1.0	C12H12N4
1923	251.069333807105	C07770	Sulbactam	233.035510807105	233.0358	-1.2409805488959378	[M+NH4]+	0	1.0	C8H11NO5S
1923	251.069333807105	C13690	Dopamine_3-O-sulfate	233.035510807105	233.0358	-1.2409805488959378	[M+NH4]+	0	1.0	C8H11NO5S
1923	251.069333807105	C13691	Dopamine_4-O-sulfate	233.035510807105	233.0358	-1.2409805488959378	[M+NH4]+	0	1.0	C8H11NO5S
1924	251.096062850759	C17222	2-(5'-Methylthio)pentylmalic_acid	250.08878685075902	250.0875	5.1456020753359475	[M+H]+	0	1.0	C10H18O5S
1924	251.096062850759	C17223	3-(5'-Methylthio)pentylmalic_acid	250.08878685075902	250.0875	5.1456020753359475	[M+H]+	0	1.0	C10H18O5S
1924	251.096062850759	C14443	3,3'-Dimethylbenzidine	212.13290485075902	212.1313	7.565365219599906	[M+K]+	0	1.0	C14H16N2
1926	251.105446072067	C09007	Flindersiachromone	250.098170072067	250.0994	-4.917756432028979	[M+H]+	0	1.0	C17H14O2
1926	251.105446072067	C10371	Mansonone_C	228.116228072067	228.115	5.383565600655331	[M+Na]+	0	1.0	C15H16O2
1926	251.105446072067	C13624	Bisphenol_A	228.116228072067	228.115	5.383565600655331	[M+Na]+	0	1.0	C15H16O2
1926	251.105446072067	C15210	1,1-Bis(4-hydroxyphenyl)propane	228.116228072067	228.115	5.383565600655331	[M+Na]+	0	1.0	C15H16O2
1926	251.105446072067	C17424	Lindenenone	228.116228072067	228.115	5.383565600655331	[M+Na]+	0	1.0	C15H16O2
1926	251.105446072067	C08482	Cucurbic_acid	212.142288072067	212.1412	5.128999303322016	[M+K]+	0	1.0	C12H20O3
1926	251.105446072067	C08509	Putaminoxin	212.142288072067	212.1412	5.128999303322016	[M+K]+	0	1.0	C12H20O3
1926	251.105446072067	C16309	Traumatin	212.142288072067	212.1412	5.128999303322016	[M+K]+	0	1.0	C12H20O3
1926	251.105446072067	C16311	12-Oxo-9(Z)-dodecenoic_acid	212.142288072067	212.1412	5.128999303322016	[M+K]+	0	1.0	C12H20O3
1927	251.104533712538	C09007	Flindersiachromone	250.097257712538	250.0994	-8.56574410811447	[M+H]+	0	1.0	C17H14O2
1927	251.104533712538	C10371	Mansonone_C	228.115315712538	228.115	1.3840060408001	[M+Na]+	0	1.0	C15H16O2
1927	251.104533712538	C13624	Bisphenol_A	228.115315712538	228.115	1.3840060408001	[M+Na]+	0	1.0	C15H16O2
1927	251.104533712538	C15210	1,1-Bis(4-hydroxyphenyl)propane	228.115315712538	228.115	1.3840060408001	[M+Na]+	0	1.0	C15H16O2
1927	251.104533712538	C17424	Lindenenone	228.115315712538	228.115	1.3840060408001	[M+Na]+	0	1.0	C15H16O2
1927	251.104533712538	C08482	Cucurbic_acid	212.141375712538	212.1412	0.8282810600181406	[M+K]+	0	1.0	C12H20O3
1927	251.104533712538	C08509	Putaminoxin	212.141375712538	212.1412	0.8282810600181406	[M+K]+	0	1.0	C12H20O3
1927	251.104533712538	C16309	Traumatin	212.141375712538	212.1412	0.8282810600181406	[M+K]+	0	1.0	C12H20O3
1927	251.104533712538	C16311	12-Oxo-9(Z)-dodecenoic_acid	212.141375712538	212.1412	0.8282810600181406	[M+K]+	0	1.0	C12H20O3
1927	251.104533712538	C08062	2-Hydroxy-6-oxo-(2'-aminophenyl)-hexa-2,4-dienoate	233.070710712538	233.0688	8.198062280226216	[M+NH4]+	0	1.0	C12H11NO4
1927	251.104533712538	C10654	Casimiroin	233.070710712538	233.0688	8.198062280226216	[M+NH4]+	0	1.0	C12H11NO4
1928	251.105003462473	C09007	Flindersiachromone	250.101	250.0994	6.397456371331843	[M+H]+	1	1.0	C17H14O2
1929	251.127098560426	C14468	Diisopropyl_phthalate	250.119822560426	250.1205	-2.7084528217040322	[M+H]+	0	1.0	C14H18O4
1929	251.127098560426	C14469	Di-n-propylphthalate	250.119822560426	250.1205	-2.7084528217040322	[M+H]+	0	1.0	C14H18O4
1929	251.127098560426	C16308	Traumatic_acid	228.137880560426	228.1362	7.366478559718871	[M+Na]+	0	1.0	C12H20O4
1929	251.127098560426	C07079	Lomustine	233.09327556042598	233.0931	0.7531772754619804	[M+NH4]+	0	1.0	C9H16ClN3O2
1930	251.124815165738	C16308	Traumatic_acid	228.135597165738	228.1362	-2.642431415956923	[M+Na]+	0	1.0	C12H20O4
1930	251.124815165738	C07079	Lomustine	233.090992165738	233.0931	-9.042885705350269	[M+NH4]+	0	1.0	C9H16ClN3O2
1931	251.141087765726	C03002	N-Caffeoylputrescine	250.13381176572602	250.1317	8.442615334352542	[M+H]+	0	1.0	C13H18N2O3
1931	251.141087765726	C17725	Heptabarbital	250.13381176572602	250.1317	8.442615334352542	[M+H]+	0	1.0	C13H18N2O3
1931	251.141087765726	C14541	(R)-4'-Deoxyindenestrol	250.13381176572602	250.1358	-7.948619405804077	[M+H]+	0	1.0	C18H18O
1931	251.141087765726	C14542	(S)-4'-Deoxyindenestrol	250.13381176572602	250.1358	-7.948619405804077	[M+H]+	0	1.0	C18H18O
1931	251.141087765726	C14543	(R)-5-Deoxyindenestrol	250.13381176572602	250.1358	-7.948619405804077	[M+H]+	0	1.0	C18H18O
1931	251.141087765726	C14544	(S)-5-Deoxyindenestrol	250.13381176572602	250.1358	-7.948619405804077	[M+H]+	0	1.0	C18H18O
1931	251.141087765726	C18206	cis-11-Methyl-2-dodecenoic_acid	212.17792976572602	212.1776	1.5541967012905027	[M+K]+	0	1.0	C13H24O2
1934	251.163613712064	C07020	Gemfibrozil	250.15633771206402	250.1569	-2.24774106167725	[M+H]+	0	1.0	C15H22O3
1934	251.163613712064	C09295	Arbusculin_A	250.15633771206402	250.1569	-2.24774106167725	[M+H]+	0	1.0	C15H22O3
1934	251.163613712064	C09689	Ipomeamarone	250.15633771206402	250.1569	-2.24774106167725	[M+H]+	0	1.0	C15H22O3
1934	251.163613712064	C09711	Piperdial	250.15633771206402	250.1569	-2.24774106167725	[M+H]+	0	1.0	C15H22O3
1934	251.163613712064	C09748	Warburganal	250.15633771206402	250.1569	-2.24774106167725	[M+H]+	0	1.0	C15H22O3
1934	251.163613712064	C13453	Xanthoxin	250.15633771206402	250.1569	-2.24774106167725	[M+H]+	0	1.0	C15H22O3
1934	251.163613712064	C13456	Abscisic_alcohol	250.15633771206402	250.1569	-2.24774106167725	[M+H]+	0	1.0	C15H22O3
1934	251.163613712064	C14716	2-Ethylhexyl-4-hydroxybenzoate	250.15633771206402	250.1569	-2.24774106167725	[M+H]+	0	1.0	C15H22O3
1934	251.163613712064	C20403	1-Deoxy-11beta-hydroxypentalenate	250.15633771206402	250.1569	-2.24774106167725	[M+H]+	0	1.0	C15H22O3
1934	251.163613712064	C20405	Pentalenate	250.15633771206402	250.1569	-2.24774106167725	[M+H]+	0	1.0	C15H22O3
1935	251.16276344123	C07020	Gemfibrozil	250.15548744123	250.1569	-5.646691216589869	[M+H]+	0	1.0	C15H22O3
1935	251.16276344123	C09295	Arbusculin_A	250.15548744123	250.1569	-5.646691216589869	[M+H]+	0	1.0	C15H22O3
1935	251.16276344123	C09689	Ipomeamarone	250.15548744123	250.1569	-5.646691216589869	[M+H]+	0	1.0	C15H22O3
1935	251.16276344123	C09711	Piperdial	250.15548744123	250.1569	-5.646691216589869	[M+H]+	0	1.0	C15H22O3
1935	251.16276344123	C09748	Warburganal	250.15548744123	250.1569	-5.646691216589869	[M+H]+	0	1.0	C15H22O3
1935	251.16276344123	C13453	Xanthoxin	250.15548744123	250.1569	-5.646691216589869	[M+H]+	0	1.0	C15H22O3
1935	251.16276344123	C13456	Abscisic_alcohol	250.15548744123	250.1569	-5.646691216589869	[M+H]+	0	1.0	C15H22O3
1935	251.16276344123	C14716	2-Ethylhexyl-4-hydroxybenzoate	250.15548744123	250.1569	-5.646691216589869	[M+H]+	0	1.0	C15H22O3
1935	251.16276344123	C20403	1-Deoxy-11beta-hydroxypentalenate	250.15548744123	250.1569	-5.646691216589869	[M+H]+	0	1.0	C15H22O3
1935	251.16276344123	C20405	Pentalenate	250.15548744123	250.1569	-5.646691216589869	[M+H]+	0	1.0	C15H22O3
1936	251.173594619555	C11766	Rivastigmine	250.166318619555	250.1681	-7.120733798633688	[M+H]+	0	1.0	C14H22N2O2
1936	251.173594619555	C16560	3-Hydroxylidocaine	250.166318619555	250.1681	-7.120733798633688	[M+H]+	0	1.0	C14H22N2O2
1936	251.173594619555	C07196	Methylphenidate	233.13977161955498	233.1416	-7.842360372552205	[M+NH4]+	0	1.0	C14H19NO2
1937	251.177451582912	C11766	Rivastigmine	250.170175582912	250.1681	8.296752911339068	[M+H]+	0	1.0	C14H22N2O2
1937	251.177451582912	C16560	3-Hydroxylidocaine	250.170175582912	250.1681	8.296752911339068	[M+H]+	0	1.0	C14H22N2O2
1937	251.177451582912	C07196	Methylphenidate	233.143628582912	233.1416	8.701076564524385	[M+NH4]+	0	1.0	C14H19NO2
1937	251.177451582912	C17233	Hexahomomethionine	233.143628582912	233.145	-5.882249621580833	[M+NH4]+	0	1.0	C11H23NO2S
1938	251.180806872345	C17233	Hexahomomethionine	233.14698387234498	233.145	8.50917817223282	[M+NH4]+	0	1.0	C11H23NO2S
1943	252.033458998449	C18463	Flonicamid	229.044240998449	229.0463	-8.989455629729896	[M+Na]+	0	1.0	C9H6F3N3O
1944	252.032434017872	C11686	Uracil_mustard	251.025158017872	251.0228	9.393640227152261	[M+H]+	0	1.0	C8H11Cl2N3O2
1944	252.032434017872	C15250	3-(3,4-Dichlorophenyl)-1-hydroxy-1-methylurea	233.99861101787198	233.9963	9.876300915821968	[M+NH4]+	0	1.0	C8H8Cl2N2O2
1945	252.088526869042	C02564	N-Feruloylglycine	251.081250869042	251.0794	7.3716483391957155	[M+H]+	0	1.0	C12H13NO5
1945	252.088526869042	C07731	2-Hydroxy-6-oxo-6-(2-hydroxyphenyl)-hexa-2,4-dienoate	234.054703869042	234.0528	8.134357042496955	[M+NH4]+	0	1.0	C12H10O5
1945	252.088526869042	C21001	2-O,3-Dimethylflaviolin	234.054703869042	234.0528	8.134357042496955	[M+NH4]+	0	1.0	C12H10O5
1946	252.108469734414	C06470	Muramic_acid	251.101193734414	251.1005	2.7627759164155044	[M+H]+	0	1.0	C9H17NO7
1946	252.108469734414	C00559	Deoxyadenosine	251.101193734414	251.1018	-2.414421505486702	[M+H]+	0	1.0	C10H13N5O3
1946	252.108469734414	C05198	5'-Deoxyadenosine	251.101193734414	251.1018	-2.414421505486702	[M+H]+	0	1.0	C10H13N5O3
1946	252.108469734414	C08431	Cordycepin	251.101193734414	251.1018	-2.414421505486702	[M+H]+	0	1.0	C10H13N5O3
1946	252.108469734414	C02517	3-Oxohexobarbital	251.101193734414	251.1032	-7.989804932697204	[M+H]+	0	1.0	C12H15N2O4
1946	252.108469734414	C16598	(R)-(Homo)3-citrate	234.074646734414	234.074	2.762948528997011	[M+NH4]+	0	1.0	C9H14O7
1946	252.108469734414	C16600	(-)-threo-Iso(homo)3-citrate	234.074646734414	234.074	2.762948528997011	[M+NH4]+	0	1.0	C9H14O7
1947	252.108450118312	C06470	Muramic_acid	251.101174118312	251.1005	2.684655394917089	[M+H]+	0	1.0	C9H17NO7
1947	252.108450118312	C00559	Deoxyadenosine	251.101174118312	251.1018	-2.4925416225408723	[M+H]+	0	1.0	C10H13N5O3
1947	252.108450118312	C05198	5'-Deoxyadenosine	251.101174118312	251.1018	-2.4925416225408723	[M+H]+	0	1.0	C10H13N5O3
1947	252.108450118312	C08431	Cordycepin	251.101174118312	251.1018	-2.4925416225408723	[M+H]+	0	1.0	C10H13N5O3
1947	252.108450118312	C02517	3-Oxohexobarbital	251.101174118312	251.1032	-8.067924614200717	[M+H]+	0	1.0	C12H15N2O4
1947	252.108450118312	C16598	(R)-(Homo)3-citrate	234.07462711831198	234.074	2.679145535035645	[M+NH4]+	0	1.0	C9H14O7
1947	252.108450118312	C16600	(-)-threo-Iso(homo)3-citrate	234.07462711831198	234.074	2.679145535035645	[M+NH4]+	0	1.0	C9H14O7
1948	252.10618776846	C06470	Muramic_acid	251.09891176846	251.1005	-6.325083144047802	[M+H]+	0	1.0	C9H17NO7
1948	252.10618776846	C16598	(R)-(Homo)3-citrate	234.07236476845998	234.074	-6.985959739379084	[M+NH4]+	0	1.0	C9H14O7
1948	252.10618776846	C16600	(-)-threo-Iso(homo)3-citrate	234.07236476845998	234.074	-6.985959739379084	[M+NH4]+	0	1.0	C9H14O7
1949	252.135239351021	C11707	Pronethalol	229.146021351021	229.1467	-2.9616354021440956	[M+Na]+	0	1.0	C15H19NO
1949	252.135239351021	C21203	Geranyl_phosphate	234.101416351021	234.1021	-2.920302632997698	[M+NH4]+	0	1.0	C10H19O4P
1950	252.134777431285	C11707	Pronethalol	229.145559431285	229.1467	-4.977460792653302	[M+Na]+	0	1.0	C15H19NO
1950	252.134777431285	C21203	Geranyl_phosphate	234.10095443128498	234.1021	-4.893457662411769	[M+NH4]+	0	1.0	C10H19O4P
1953	252.156549067374	C12025	2,6-Diamino-7-hydroxy-azelaic_acid	234.12272606737397	234.1216	4.809754307052993	[M+NH4]+	0	1.0	C9H18N2O5
1959	252.192595605246	C13795	2S-Amino-tridecanoic_acid	229.203377605246	229.2042	-3.5880439973692697	[M+Na]+	0	1.0	C13H27NO2
1968	252.997059508145	C17102	Cartilagineal	251.98978350814502	251.9875	9.061989761446688	[M+H]+	0	1.0	C10H11Cl3O
1969	253.001524008723	C07034	Guanabenz	230.01230600872302	230.0126	-1.2781529228231743	[M+Na]+	0	1.0	C8H8Cl2N4
1969	253.001524008723	C13700	Clofibric_acid	214.03836600872302	214.0397	-6.232447891646404	[M+K]+	0	1.0	C10H11ClO3
1969	253.001524008723	C18608	Mecoprop-P	214.03836600872302	214.0397	-6.232447891646404	[M+K]+	0	1.0	C10H11ClO3
1969	253.001524008723	C18742	Mecoprop	214.03836600872302	214.0397	-6.232447891646404	[M+K]+	0	1.0	C10H11ClO3
1969	253.001524008723	C20686	(S)-2-(4-Chloro-2-methylphenoxy)propanoate	214.03836600872302	214.0397	-6.232447891646404	[M+K]+	0	1.0	C10H11ClO3
1970	253.028041771202	C06587	2-Hydroxy-6-oxo-6-(4'-chlorophenyl)-hexa-2,4-dienoate	252.020765771202	252.0189	7.403298728808899	[M+H]+	0	1.0	C12H9ClO4
1970	253.028041771202	C19225	3,3'-Dichlorobenzidine	252.020765771202	252.0221	-5.294094438490613	[M+H]+	0	1.0	C12H10Cl2N2
1970	253.028041771202	C07722	3,4-Dihydroxy-3,4-dihydro-9-fluorenone	214.064883771202	214.063	8.800078490991973	[M+K]+	0	1.0	C13H10O3
1970	253.028041771202	C08455	Mycosinol	214.064883771202	214.063	8.800078490991973	[M+K]+	0	1.0	C13H10O3
1970	253.028041771202	C14163	Phenyl_salicylate	214.064883771202	214.063	8.800078490991973	[M+K]+	0	1.0	C13H10O3
1970	253.028041771202	C14215	2,4-Dihydroxybenzophenone	214.064883771202	214.063	8.800078490991973	[M+K]+	0	1.0	C13H10O3
1970	253.028041771202	C14220	4,4'-Dihydroxybenzophenone	214.064883771202	214.063	8.800078490991973	[M+K]+	0	1.0	C13H10O3
1970	253.028041771202	C14284	2,2'-Dihydroxybenzophenone	214.064883771202	214.063	8.800078490991973	[M+K]+	0	1.0	C13H10O3
1970	253.028041771202	C14507	Diphenyl_carbonate	214.064883771202	214.063	8.800078490991973	[M+K]+	0	1.0	C13H10O3
1970	253.028041771202	C16262	1-Hydro-1,1a-dihydroxy-9-fluorenone	214.064883771202	214.063	8.800078490991973	[M+K]+	0	1.0	C13H10O3
1970	253.028041771202	C19404	4,4'-Dimethylangelicin	214.064883771202	214.063	8.800078490991973	[M+K]+	0	1.0	C13H10O3
1970	253.028041771202	C19405	4,5'-Dimethylangelicin	214.064883771202	214.063	8.800078490991973	[M+K]+	0	1.0	C13H10O3
1971	253.06377680015	C20817	C20817	230.07455880015002	230.0725	8.948484282234311	[M+Na]+	0	1.0	C9H14N2O3S
1971	253.06377680015	C08452	Ichthyotherol	214.10061880015002	214.0994	5.692683632058388	[M+K]+	0	1.0	C14H14O2
1971	253.06377680015	C10254	Dihydropinosylvin	214.10061880015002	214.0994	5.692683632058388	[M+K]+	0	1.0	C14H14O2
1971	253.06377680015	C10269	Lunularin	214.10061880015002	214.0994	5.692683632058388	[M+K]+	0	1.0	C14H14O2
1971	253.06377680015	C11834	4-Benzyloxybenzyl_alcohol	214.10061880015002	214.0994	5.692683632058388	[M+K]+	0	1.0	C14H14O2
1971	253.06377680015	C13687	Cunaniol	214.10061880015002	214.0994	5.692683632058388	[M+K]+	0	1.0	C14H14O2
1971	253.06377680015	C14341	4,4'-Dihydroxybibenzyl	214.10061880015002	214.0994	5.692683632058388	[M+K]+	0	1.0	C14H14O2
1971	253.06377680015	C14349	1,1-Bis(4-hydroxyphenyl)ethane	214.10061880015002	214.0994	5.692683632058388	[M+K]+	0	1.0	C14H14O2
1971	253.06377680015	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol	214.10061880015002	214.0994	5.692683632058388	[M+K]+	0	1.0	C14H14O2
1972	253.106877908041	C19998	Anatoxin_a(s)	252.09960190804102	252.0987	3.577598936509911	[M+H]+	0	1.0	C7H17N4O4P
1972	253.106877908041	C18541	Trinexapac-ethyl	252.09960190804102	252.0998	-0.7857680131604295	[M+H]+	0	1.0	C13H16O5
1972	253.106877908041	C20207	Grandinol	252.09960190804102	252.0998	-0.7857680131604295	[M+H]+	0	1.0	C13H16O5
1973	253.117785452028	C03068	3-Hydroxyhexobarbital	252.110509452028	252.111	-1.94576187469935	[M+H]+	0	1.0	C12H16N2O4
1973	253.117785452028	C09387	Dehydrocostus_lactone	230.128567452028	230.1307	-9.26668181166722	[M+Na]+	0	1.0	C15H18O2
1973	253.117785452028	C09406	Eremanthin	230.128567452028	230.1307	-9.26668181166722	[M+Na]+	0	1.0	C15H18O2
1973	253.117785452028	C09658	Dehydromyodesmone	230.128567452028	230.1307	-9.26668181166722	[M+Na]+	0	1.0	C15H18O2
1973	253.117785452028	C15134	3-(1,2,3,4-Tetrahydro-6-hydroxy-2-naphthyl)cyclopentanone	230.128567452028	230.1307	-9.26668181166722	[M+Na]+	0	1.0	C15H18O2
1973	253.117785452028	C16943	Curzerenone	230.128567452028	230.1307	-9.26668181166722	[M+Na]+	0	1.0	C15H18O2
1973	253.117785452028	C16960	Furanodienone	230.128567452028	230.1307	-9.26668181166722	[M+Na]+	0	1.0	C15H18O2
1973	253.117785452028	C16988	Linderenol	230.128567452028	230.1307	-9.26668181166722	[M+Na]+	0	1.0	C15H18O2
1973	253.117785452028	C17885	Atractylenolide_I	230.128567452028	230.1307	-9.26668181166722	[M+Na]+	0	1.0	C15H18O2
1973	253.117785452028	C17913	Isodehydrocostus_lactone	230.128567452028	230.1307	-9.26668181166722	[M+Na]+	0	1.0	C15H18O2
1974	253.117833228095	C03068	3-Hydroxyhexobarbital	252.11055722809502	252.111	-1.7562577791986491	[M+H]+	0	1.0	C12H16N2O4
1974	253.117833228095	C09387	Dehydrocostus_lactone	230.12861522809501	230.1307	-9.059077754404209	[M+Na]+	0	1.0	C15H18O2
1974	253.117833228095	C09406	Eremanthin	230.12861522809501	230.1307	-9.059077754404209	[M+Na]+	0	1.0	C15H18O2
1974	253.117833228095	C09658	Dehydromyodesmone	230.12861522809501	230.1307	-9.059077754404209	[M+Na]+	0	1.0	C15H18O2
1974	253.117833228095	C15134	3-(1,2,3,4-Tetrahydro-6-hydroxy-2-naphthyl)cyclopentanone	230.12861522809501	230.1307	-9.059077754404209	[M+Na]+	0	1.0	C15H18O2
1974	253.117833228095	C16943	Curzerenone	230.12861522809501	230.1307	-9.059077754404209	[M+Na]+	0	1.0	C15H18O2
1974	253.117833228095	C16960	Furanodienone	230.12861522809501	230.1307	-9.059077754404209	[M+Na]+	0	1.0	C15H18O2
1974	253.117833228095	C16988	Linderenol	230.12861522809501	230.1307	-9.059077754404209	[M+Na]+	0	1.0	C15H18O2
1974	253.117833228095	C17885	Atractylenolide_I	230.12861522809501	230.1307	-9.059077754404209	[M+Na]+	0	1.0	C15H18O2
1974	253.117833228095	C17913	Isodehydrocostus_lactone	230.12861522809501	230.1307	-9.059077754404209	[M+Na]+	0	1.0	C15H18O2
1975	253.117113904932	C03068	3-Hydroxyhexobarbital	252.10983790493202	252.111	-4.609458008450619	[M+H]+	0	1.0	C12H16N2O4
1976	253.117730694875	C03068	3-Hydroxyhexobarbital	252.11045469487502	252.111	-2.162956495246472	[M+H]+	0	1.0	C12H16N2O4
1976	253.117730694875	C09387	Dehydrocostus_lactone	230.128512694875	230.1307	-9.504621178213084	[M+Na]+	0	1.0	C15H18O2
1976	253.117730694875	C09406	Eremanthin	230.128512694875	230.1307	-9.504621178213084	[M+Na]+	0	1.0	C15H18O2
1976	253.117730694875	C09658	Dehydromyodesmone	230.128512694875	230.1307	-9.504621178213084	[M+Na]+	0	1.0	C15H18O2
1976	253.117730694875	C15134	3-(1,2,3,4-Tetrahydro-6-hydroxy-2-naphthyl)cyclopentanone	230.128512694875	230.1307	-9.504621178213084	[M+Na]+	0	1.0	C15H18O2
1976	253.117730694875	C16943	Curzerenone	230.128512694875	230.1307	-9.504621178213084	[M+Na]+	0	1.0	C15H18O2
1976	253.117730694875	C16960	Furanodienone	230.128512694875	230.1307	-9.504621178213084	[M+Na]+	0	1.0	C15H18O2
1976	253.117730694875	C16988	Linderenol	230.128512694875	230.1307	-9.504621178213084	[M+Na]+	0	1.0	C15H18O2
1976	253.117730694875	C17885	Atractylenolide_I	230.128512694875	230.1307	-9.504621178213084	[M+Na]+	0	1.0	C15H18O2
1976	253.117730694875	C17913	Isodehydrocostus_lactone	230.128512694875	230.1307	-9.504621178213084	[M+Na]+	0	1.0	C15H18O2
1977	253.11792404068	C03068	3-Hydroxyhexobarbital	252.11064804068002	252.111	-1.3960490417761582	[M+H]+	0	1.0	C12H16N2O4
1977	253.11792404068	C09387	Dehydrocostus_lactone	230.12870604068002	230.1307	-8.664464671489494	[M+Na]+	0	1.0	C15H18O2
1977	253.11792404068	C09406	Eremanthin	230.12870604068002	230.1307	-8.664464671489494	[M+Na]+	0	1.0	C15H18O2
1977	253.11792404068	C09658	Dehydromyodesmone	230.12870604068002	230.1307	-8.664464671489494	[M+Na]+	0	1.0	C15H18O2
1977	253.11792404068	C15134	3-(1,2,3,4-Tetrahydro-6-hydroxy-2-naphthyl)cyclopentanone	230.12870604068002	230.1307	-8.664464671489494	[M+Na]+	0	1.0	C15H18O2
1977	253.11792404068	C16943	Curzerenone	230.12870604068002	230.1307	-8.664464671489494	[M+Na]+	0	1.0	C15H18O2
1977	253.11792404068	C16960	Furanodienone	230.12870604068002	230.1307	-8.664464671489494	[M+Na]+	0	1.0	C15H18O2
1977	253.11792404068	C16988	Linderenol	230.12870604068002	230.1307	-8.664464671489494	[M+Na]+	0	1.0	C15H18O2
1977	253.11792404068	C17885	Atractylenolide_I	230.12870604068002	230.1307	-8.664464671489494	[M+Na]+	0	1.0	C15H18O2
1977	253.11792404068	C17913	Isodehydrocostus_lactone	230.12870604068002	230.1307	-8.664464671489494	[M+Na]+	0	1.0	C15H18O2
1977	253.11792404068	C02367	3-Oxododecanoic_acid	214.15476604068002	214.1569	-9.964466799767662	[M+K]+	0	1.0	C12H22O3
1979	253.143062127824	C02678	Dodecanedioic_acid	230.15384412782402	230.1518	8.881650389034938	[M+Na]+	0	1.0	C12H22O4
1979	253.143062127824	C14523	Diisopropyl_adipate	230.15384412782402	230.1518	8.881650389034938	[M+Na]+	0	1.0	C12H22O4
1979	253.143062127824	C19143	Dibutyl_succinate	230.15384412782402	230.1518	8.881650389034938	[M+Na]+	0	1.0	C12H22O4
1982	253.216009086257	C16795	Hydnocarpic_acid	252.208733086257	252.2089	-0.6618075055525897	[M+H]+	0	1.0	C16H28O2
